78570105,84619463,73551082,5429578,84267591,88662546,34046616,6736970,22976950,45458227,92638799,51832169,83401037,75379486,90601622,64386605,48377918,42931086,85874176,77937841
24836284,51907730,86378998,25868736,91254404,47977893,86829978,15844320,28852028,2687048,60466223,31925489,78855750,99799659,21937410,53543223,79023617,57732780,37769594,25073137
25478175,47781207,19362697,90335610,84078211,83449161,13939396,7890120,39128880,5577040,27777047,90758656,41001874,11728983,88449118,80594090,23891141,15534630,69382657,21877768
43593461,62418722,60552541,24820166,38026900,60709379,97130839,45170565,75914086,82576385,45478299,19416191,8800579,85527950,64678597,20487896,35456544,78502572,42786783,11621052
43288609,34757065,485676,75659049,49883743,19299839,69324742,9540571,67428928,43785121,77123409,53401853,1239480,45252738,40751501,32966834,62869228,37090337,50028979,47310125
64071146,12624195,39056990,99044150,40665931,78785807,10160536,50038307,90449598,7879223,30697798,60896015,22825579,38011371,75324308,70928561,69672720,38653649,32795356,63858378
75954913,7554965,11729066,38960236,92746951,72953348,28005182,28024888,43688475,8906930,39016634,49464477,34108392,76492672,26447609,42593789,13937056,4038861,19465300,96059979
75425132,87170487,94814960,15933072,81050318,29594311,69466491,74830116,18880596,80682375,40012591,48146819,78470260,295477,38868716,89481476,82271044,39501164,95630258,55032288
18283011,15017618,24991778,16913769,419885,33264314,21214278,42262500,96502011,42467848,80536923,9188212,67241361,51443282,76016235,45065001,38672022,22758575,90800830,38642231
81999096,83574553,27099498,3498103,96207857,93817854,12494881,65471968,67034570,77860312,34122720,26149550,29695066,38616594,81911100,8562082,24473404,94686249,94886266,21400665
55983379,44587342,52806583,2894365,54648356,61019985,9608304,81054685,8430645,52225875,58426243,44653595,76910661,68682618,35760780,77238429,30737736,21669509,43343501,95739691
80684615,47329999,2876808,11359568,1636494,87964256,95051547,76870667,46001020,16046056,7982606,92292642,3705750,32655085,62238274,20301991,96317640,27697226,75597150,21360763
95994434,90410364,53165650,84341082,54354404,95723487,16830408,75136155,65606997,81750168,41994209,2408153,30221687,45568153,32520738,94492752,33445333,95674128,38335588,88223183
70803554,72846652,2476520,58306210,5175451,9167798,6696690,39395084,59084203,77455988,43295422,89486317,70993199,3359228,30776229,60185377,7187232,15294097,29526615,75935384
57476833,910702,71385710,43233238,7495529,16028880,30156326,56052880,30510663,96607016,13052750,44164442,5898100,42711034,44774640,97024496,79055448,59158402,15170157,35330798
88355086,97374264,96799954,93204573,12196088,29604395,94349667,70273054,48184493,79035428,13530578,21237563,65837183,29129892,11303461,32368889,53048311,26275294,49269461,5731902
57252392,6289059,77649537,64860427,93806754,39354799,44786394,91944531,10869334,23005128,66828403,33619203,87706843,84689310,19260420,28314907,14278727,40975513,74944819,52311070
88978051,42604410,9312396,89224156,16572619,10685746,29867765,43891888,65340016,65033446,48035683,68334187,9244787,96206863,15087485,57482231,3866578,14412114,92716884,35863748
70269075,43354089,95894435,59845428,89162719,37779229,51943493,99337329,48233994,92780852,38415314,40582122,5992939,96864679,75972148,4841481,30550588,67936226,1420107,57022331
9958419,40424353,79510973,65811716,3681531,56041188,38220925,5473078,39354270,77931671,67777538,21059104,38295394,82596677,53342089,17355918,29231401,76379526,55274731,77314374
64677777,44249926,54121258,62529204,28026892,52058168,10067636,72514283,35446253,6010723,11193037,99975632,76200056,42869812,33164039,79870225,13577486,21032159,89027573,95437515
4780323,81805639,81927906,34644178,72245772,66923897,90225277,58175860,7243935,72179924,74444766,5221842,9903625,96598458,26550541,18846016,11843448,38162989,65771893,25637384
23218550,30668492,13735421,14468730,81081992,85164120,20940133,33251631,41426859,94493466,1460804,49640359,62563015,79722515,9020428,57944539,91196575,20484839,54250629,37981009
18794927,54986625,92690808,34349105,44460432,96815521,43982731,77237969,31838564,55038055,24127323,52278618,61017958,19036568,94110220,67245236,60255704,99796761,14398813,859638
81025417,50506130,42024942,55837465,94132450,63582671,62161680,8302780,96701224,34963308,58339343,20836372,51327533,20652659,49795436,44718794,26139001,76989504,55247110,60933604
73098487,9438186,26631518,70670129,66610172,12569353,79643159,22352013,24932719,74772765,83538248,19933210,61003872,90805365,96617987,53167117,86676748,91970825,88531833,43872228
50103570,10110444,57657275,20604670,81457473,24318294,82787385,55806476,67459997,80466312,44145871,38822552,68800860,62214244,11551234,40689494,81282364,85825407,88721177,7423309
93691424,96971185,25335554,41029410,70707197,51388853,47961021,89699447,96427582,59504968,61273324,46249873,98529569,49038092,86669390,56595356,23799253,27408349,39457824,59799350
18308064,52302739,81768591,29763279,83110373,57100972,72859127,45798883,68178884,87707357,47817037,90343126,14213584,19348811,80570748,21257571,37124652,10530128,77557123,63696418
28184202,68117792,90912095,72021538,67924267,94085664,86747372,69919108,59376827,43696246,33731710,62485422,77544656,66896847,4226122,93172023,52346123,92740086,24308557,24648160
