1.572530600000000000e+07 3.161976500000000000e+07 8.649889000000000000e+06 5.227957300000000000e+07 3.286480100000000000e+07 9.134844700000000000e+07 3.669332600000000000e+07 8.806050800000000000e+07 2.052408500000000000e+07 1.605686500000000000e+07 9.249020500000000000e+07 9.896898800000000000e+07 6.368825400000000000e+07 2.057526700000000000e+07 4.841169000000000000e+06 3.114116300000000000e+07 8.965083100000000000e+07 9.709626800000000000e+07 6.521811300000000000e+07 1.118063600000000000e+07
4.793683700000000000e+07 9.587351400000000000e+07 8.304086900000000000e+07 9.038606900000000000e+07 9.793846400000000000e+07 9.697012100000000000e+07 6.350741800000000000e+07 1.039494100000000000e+07 4.514698600000000000e+07 1.716560800000000000e+07 1.541688900000000000e+07 9.954340600000000000e+07 7.551670100000000000e+07 8.483154100000000000e+07 1.575560400000000000e+07 5.755308000000000000e+06 6.665813000000000000e+07 6.769402200000000000e+07 2.198020200000000000e+07 6.107063900000000000e+07
6.694393100000000000e+07 5.102544000000000000e+06 8.610278100000000000e+07 8.359112900000000000e+07 5.670529800000000000e+07 7.182567900000000000e+07 2.885379500000000000e+07 2.705849800000000000e+07 7.981005700000000000e+07 3.153950700000000000e+07 8.027131000000000000e+07 4.348691800000000000e+07 9.642493600000000000e+07 9.455579100000000000e+07 1.478641200000000000e+07 6.376571200000000000e+07 8.014688900000000000e+07 3.475595300000000000e+07 8.997519800000000000e+07 2.714464400000000000e+07
4.764456100000000000e+07 2.144317200000000000e+07 7.023948300000000000e+07 9.196714000000000000e+07 4.022360200000000000e+07 8.760627900000000000e+07 7.354254600000000000e+07 5.335854000000000000e+07 1.501694400000000000e+07 2.899930800000000000e+07 1.056614000000000000e+06 2.013645200000000000e+07 5.068105500000000000e+07 5.024886400000000000e+07 8.155037000000000000e+06 3.954339100000000000e+07 4.336274200000000000e+07 9.862287500000000000e+07 3.347921900000000000e+07 3.659158600000000000e+07
2.278826800000000000e+07 6.896686200000000000e+07 9.211197000000000000e+07 4.665499000000000000e+07 7.193486100000000000e+07 4.312867300000000000e+07 2.532316000000000000e+06 2.103731000000000000e+07 3.104564100000000000e+07 9.847969900000000000e+07 6.513210500000000000e+07 6.643883200000000000e+07 4.135127200000000000e+07 5.923970200000000000e+07 7.026568500000000000e+07 6.868077200000000000e+07 6.143265700000000000e+07 1.452083400000000000e+07 5.484202100000000000e+07 3.377499600000000000e+07
9.477393800000000000e+07 3.180968900000000000e+07 2.897244800000000000e+07 8.321708800000000000e+07 5.007880400000000000e+07 8.224825500000000000e+07 8.980864300000000000e+07 7.255284800000000000e+07 9.312924300000000000e+07 3.555225700000000000e+07 8.511291400000000000e+07 2.175965600000000000e+07 8.718464600000000000e+07 5.592797700000000000e+07 8.055289100000000000e+07 3.348026900000000000e+07 3.676035100000000000e+07 1.352871700000000000e+07 3.534431200000000000e+07 4.185838700000000000e+07
4.563734000000000000e+06 5.191952500000000000e+07 7.745168600000000000e+07 6.246474800000000000e+07 7.165001600000000000e+07 9.612513500000000000e+07 7.272728300000000000e+07 5.786526500000000000e+07 1.013416100000000000e+07 7.771167600000000000e+07 8.254094800000000000e+07 2.893421100000000000e+07 5.224413300000000000e+07 7.579245200000000000e+07 3.868024600000000000e+07 6.784715600000000000e+07 6.858167300000000000e+07 4.097319700000000000e+07 4.901248800000000000e+07 3.994075000000000000e+07
9.783449300000000000e+07 4.959490100000000000e+07 2.676212800000000000e+07 5.016258900000000000e+07 8.838279400000000000e+07 7.713814500000000000e+07 4.801327500000000000e+07 8.471295000000000000e+07 4.376793200000000000e+07 8.312722600000000000e+07 2.239625200000000000e+07 9.342785300000000000e+07 5.602141000000000000e+06 9.735427900000000000e+07 3.860707800000000000e+07 5.932442100000000000e+07 6.786005800000000000e+07 3.999668700000000000e+07 2.095333900000000000e+07 5.129653000000000000e+07
8.474547400000000000e+07 4.072549700000000000e+07 6.879882500000000000e+07 9.451713500000000000e+07 9.559687400000000000e+07 9.440000100000000000e+07 8.901526800000000000e+07 3.331289800000000000e+07 7.534541000000000000e+07 8.707948800000000000e+07 6.283023900000000000e+07 8.001609100000000000e+07 6.035678100000000000e+07 2.720243200000000000e+07 3.797465700000000000e+07 1.384240400000000000e+07 1.979735600000000000e+07 1.047362100000000000e+07 8.453026700000000000e+07 7.370688900000000000e+07
6.726780000000000000e+07 7.881561300000000000e+07 4.196907900000000000e+07 8.296878400000000000e+07 9.263866200000000000e+07 8.963608900000000000e+07 4.385500000000000000e+05 7.126131000000000000e+06 2.202128900000000000e+07 4.105412800000000000e+07 2.501210900000000000e+07 8.526285200000000000e+07 3.086544700000000000e+07 8.948686400000000000e+07 8.111386400000000000e+07 3.988070200000000000e+07 8.792064000000000000e+06 7.429380400000000000e+07 6.950193300000000000e+07 9.128683900000000000e+07
